Mon Apr 21 16:27:03, Info:  Using 1 threads 
Mon Apr 21 16:27:03, Info:  Mesh contains 2048 partitions 
Mon Apr 21 16:27:03, Info:  Min number of elements per partition: 400000 
Mon Apr 21 16:27:03, Info:  Avg number of elements per partition 400000 
Mon Apr 21 16:27:03, Info:  Max number of elements per partition 400000 
Mon Apr 21 16:27:03, Info:  Min number of MPI boundaries per partition: 3 
Mon Apr 21 16:27:03, Info:  Avg number of MPI boundaries per partition 5.5 
Mon Apr 21 16:27:03, Info:  Max number of MPI boundaries per partition 6 
Mon Apr 21 16:27:03, Info:  Min number of MPI boundary faces per partition: 11200 
Mon Apr 21 16:27:03, Info:  Avg number of MPI boundary faces per partition 20600 
Mon Apr 21 16:27:03, Info:  Max number of MPI boundary faces per partition 22400 
Mon Apr 21 16:27:03, Info:  printing statistics per partition. 
Mon Apr 21 16:27:03, Info:  dynamic rupture information is counted twice: as part of mpi_dr_faces and dynamic_rupture_faces. 
partition,#elements,#neighboring_ranks,max(#mpi_faces_per_neighboring_rank),#interior_elements,#mpi_elements,#mpi_faces,#mpi_dr_faces,#dynamic_rupture_faces,#free_surface_faces,#transparent_faces
955,400000,6,4000,378031,21969,22400,0,0,0,0
956,400000,6,4000,378031,21969,22400,0,0,0,0
957,400000,6,4000,378031,21969,22400,0,0,0,0
958,400000,6,4000,378031,21969,22400,0,0,0,0
959,400000,5,4000,381074,18926,19200,0,0,3200,0
960,400000,5,4000,381132,18868,19200,0,0,3200,0
961,400000,6,4000,378031,21969,22400,0,0,0,0
962,400000,6,4000,378031,21969,22400,0,0,0,0
963,400000,6,4000,378031,21969,22400,0,0,0,0
964,400000,6,4000,378031,21969,22400,0,0,0,0
965,400000,6,4000,378031,21969,22400,0,0,0,0
966,400000,6,4000,378031,21969,22400,0,0,0,0
967,400000,5,4000,381074,18926,19200,0,0,3200,0
968,400000,5,4000,381132,18868,19200,0,0,3200,0
969,400000,6,4000,378031,21969,22400,0,0,0,0
970,400000,6,4000,378031,21969,22400,0,0,0,0
971,400000,6,4000,378031,21969,22400,0,0,0,0
972,400000,6,4000,378031,21969,22400,0,0,0,0
973,400000,6,4000,378031,21969,22400,0,0,0,0
974,400000,6,4000,378031,21969,22400,0,0,0,0
975,400000,5,4000,381074,18926,19200,0,0,3200,0
976,400000,5,4000,381132,18868,19200,0,0,3200,0
977,400000,6,4000,378031,21969,22400,0,0,0,0
978,400000,6,4000,378031,21969,22400,0,0,0,0
979,400000,6,4000,378031,21969,22400,0,0,0,0
980,400000,6,4000,378031,21969,22400,0,0,0,0
981,400000,6,4000,378031,21969,22400,0,0,0,0
982,400000,6,4000,378031,21969,22400,0,0,0,0
983,400000,5,4000,381074,18926,19200,0,0,3200,0
984,400000,5,4000,381132,18868,19200,0,0,3200,0
985,400000,6,4000,378031,21969,22400,0,0,0,0
986,400000,6,4000,378031,21969,22400,0,0,0,0
987,400000,6,4000,378031,21969,22400,0,0,0,0
988,400000,6,4000,378031,21969,22400,0,0,0,0
989,400000,6,4000,378031,21969,22400,0,0,0,0
990,400000,6,4000,378031,21969,22400,0,0,0,0
991,400000,5,4000,381074,18926,19200,0,0,3200,0
992,400000,5,4000,381132,18868,19200,0,0,3200,0
993,400000,6,4000,378031,21969,22400,0,0,0,0
994,400000,6,4000,378031,21969,22400,0,0,0,0
995,400000,6,4000,378031,21969,22400,0,0,0,0
996,400000,6,4000,378031,21969,22400,0,0,0,0
997,400000,6,4000,378031,21969,22400,0,0,0,0
998,400000,6,4000,378031,21969,22400,0,0,0,0
999,400000,5,4000,381074,18926,19200,0,0,3200,0
1000,400000,5,4000,381132,18868,19200,0,0,3200,0
1001,400000,6,4000,378031,21969,22400,0,0,0,0
1002,400000,6,4000,378031,21969,22400,0,0,0,0
1003,400000,6,4000,378031,21969,22400,0,0,0,0
1004,400000,6,4000,378031,21969,22400,0,0,0,0
1005,400000,6,4000,378031,21969,22400,0,0,0,0
1006,400000,6,4000,378031,21969,22400,0,0,0,0
1007,400000,5,4000,381074,18926,19200,0,0,3200,0
1008,400000,5,4000,381132,18868,19200,0,0,3200,0
1009,400000,6,4000,378031,21969,22400,0,0,0,0
1010,400000,6,4000,378031,21969,22400,0,0,0,0
1011,400000,6,4000,378031,21969,22400,0,0,0,0
1012,400000,6,4000,378031,21969,22400,0,0,0,0
1013,400000,6,4000,378031,21969,22400,0,0,0,0
1014,400000,6,4000,378031,21969,22400,0,0,0,0
1015,400000,5,4000,381074,18926,19200,0,0,3200,0
1016,400000,4,4000,385013,14987,15200,0,0,7200,0
1017,400000,5,4000,381912,18088,18400,0,0,4000,0
1018,400000,5,4000,381912,18088,18400,0,0,4000,0
1019,400000,5,4000,381912,18088,18400,0,0,4000,0
1020,400000,5,4000,381912,18088,18400,0,0,4000,0
1021,400000,5,4000,381912,18088,18400,0,0,4000,0
1022,400000,5,4000,381912,18088,18400,0,0,4000,0
1023,400000,4,4000,384974,15026,15200,0,0,7200,0
1024,400000,4,4000,384999,15001,15200,0,0,7200,0
1025,400000,5,4000,381839,18161,18400,0,0,4000,0
1026,400000,5,4000,381839,18161,18400,0,0,4000,0
1027,400000,5,4000,381839,18161,18400,0,0,4000,0
1028,400000,5,4000,381839,18161,18400,0,0,4000,0
1029,400000,5,4000,381839,18161,18400,0,0,4000,0
1030,400000,5,4000,381839,18161,18400,0,0,4000,0
1031,400000,4,4000,384940,15060,15200,0,0,7200,0
1032,400000,5,4000,381132,18868,19200,0,0,3200,0
1033,400000,6,4000,378031,21969,22400,0,0,0,0
1034,400000,6,4000,378031,21969,22400,0,0,0,0
1035,400000,6,4000,378031,21969,22400,0,0,0,0
1036,400000,6,4000,378031,21969,22400,0,0,0,0
1037,400000,6,4000,378031,21969,22400,0,0,0,0
1038,400000,6,4000,378031,21969,22400,0,0,0,0
1039,400000,5,4000,381074,18926,19200,0,0,3200,0
1040,400000,5,4000,381132,18868,19200,0,0,3200,0
1041,400000,6,4000,378031,21969,22400,0,0,0,0
1042,400000,6,4000,378031,21969,22400,0,0,0,0
1043,400000,6,4000,378031,21969,22400,0,0,0,0
1044,400000,6,4000,378031,21969,22400,0,0,0,0
1045,400000,6,4000,378031,21969,22400,0,0,0,0
1046,400000,6,4000,378031,21969,22400,0,0,0,0
1047,400000,5,4000,381074,18926,19200,0,0,3200,0
1048,400000,5,4000,381132,18868,19200,0,0,3200,0
1049,400000,6,4000,378031,21969,22400,0,0,0,0
1050,400000,6,4000,378031,21969,22400,0,0,0,0
1051,400000,6,4000,378031,21969,22400,0,0,0,0
1052,400000,6,4000,378031,21969,22400,0,0,0,0
1053,400000,6,4000,378031,21969,22400,0,0,0,0
1054,400000,6,4000,378031,21969,22400,0,0,0,0
1055,400000,5,4000,381074,18926,19200,0,0,3200,0
1056,400000,5,4000,381132,18868,19200,0,0,3200,0
1057,400000,6,4000,378031,21969,22400,0,0,0,0
1058,400000,6,4000,378031,21969,22400,0,0,0,0
1059,400000,6,4000,378031,21969,22400,0,0,0,0
1060,400000,6,4000,378031,21969,22400,0,0,0,0
1061,400000,6,4000,378031,21969,22400,0,0,0,0
1062,400000,6,4000,378031,21969,22400,0,0,0,0
1063,400000,5,4000,381074,18926,19200,0,0,3200,0
1064,400000,5,4000,381132,18868,19200,0,0,3200,0
1065,400000,6,4000,378031,21969,22400,0,0,0,0
1066,400000,6,4000,378031,21969,22400,0,0,0,0
1067,400000,6,4000,378031,21969,22400,0,0,0,0
1068,400000,6,4000,378031,21969,22400,0,0,0,0
1069,400000,6,4000,378031,21969,22400,0,0,0,0
1070,400000,6,4000,378031,21969,22400,0,0,0,0
1071,400000,5,4000,381074,18926,19200,0,0,3200,0
1072,400000,5,4000,381132,18868,19200,0,0,3200,0
1073,400000,6,4000,378031,21969,22400,0,0,0,0
1074,400000,6,4000,378031,21969,22400,0,0,0,0
1075,400000,6,4000,378031,21969,22400,0,0,0,0
1076,400000,6,4000,378031,21969,22400,0,0,0,0
1077,400000,6,4000,378031,21969,22400,0,0,0,0
1078,400000,6,4000,378031,21969,22400,0,0,0,0
1079,400000,5,4000,381074,18926,19200,0,0,3200,0
1080,400000,5,4000,381132,18868,19200,0,0,3200,0
1081,400000,6,4000,378031,21969,22400,0,0,0,0
1082,400000,6,4000,378031,21969,22400,0,0,0,0
1083,400000,6,4000,378031,21969,22400,0,0,0,0
1084,400000,6,4000,378031,21969,22400,0,0,0,0
1085,400000,6,4000,378031,21969,22400,0,0,0,0
1086,400000,6,4000,378031,21969,22400,0,0,0,0
1087,400000,5,4000,381074,18926,19200,0,0,3200,0
1088,400000,5,4000,381132,18868,19200,0,0,3200,0
1089,400000,6,4000,378031,21969,22400,0,0,0,0
1090,400000,6,4000,378031,21969,22400,0,0,0,0
1091,400000,6,4000,378031,21969,22400,0,0,0,0
1092,400000,6,4000,378031,21969,22400,0,0,0,0
1093,400000,6,4000,378031,21969,22400,0,0,0,0
1094,400000,6,4000,378031,21969,22400,0,0,0,0
1095,400000,5,4000,381074,18926,19200,0,0,3200,0
1096,400000,5,4000,381132,18868,19200,0,0,3200,0
1097,400000,6,4000,378031,21969,22400,0,0,0,0
1098,400000,6,4000,378031,21969,22400,0,0,0,0
1099,400000,6,4000,378031,21969,22400,0,0,0,0
1100,400000,6,4000,378031,21969,22400,0,0,0,0
1101,400000,6,4000,378031,21969,22400,0,0,0,0
1102,400000,6,4000,378031,21969,22400,0,0,0,0
1103,400000,5,4000,381074,18926,19200,0,0,3200,0
1104,400000,5,4000,381132,18868,19200,0,0,3200,0
1105,400000,6,4000,378031,21969,22400,0,0,0,0
1106,400000,6,4000,378031,21969,22400,0,0,0,0
1107,400000,6,4000,378031,21969,22400,0,0,0,0
1108,400000,6,4000,378031,21969,22400,0,0,0,0
1109,400000,6,4000,378031,21969,22400,0,0,0,0
1110,400000,6,4000,378031,21969,22400,0,0,0,0
1111,400000,5,4000,381074,18926,19200,0,0,3200,0
1112,400000,5,4000,381132,18868,19200,0,0,3200,0
1113,400000,6,4000,378031,21969,22400,0,0,0,0
1114,400000,6,4000,378031,21969,22400,0,0,0,0
1115,400000,6,4000,378031,21969,22400,0,0,0,0
1116,400000,6,4000,378031,21969,22400,0,0,0,0
1117,400000,6,4000,378031,21969,22400,0,0,0,0
1118,400000,6,4000,378031,21969,22400,0,0,0,0
1119,400000,5,4000,381074,18926,19200,0,0,3200,0
1120,400000,5,4000,381132,18868,19200,0,0,3200,0
1121,400000,6,4000,378031,21969,22400,0,0,0,0
1122,400000,6,4000,378031,21969,22400,0,0,0,0
1123,400000,6,4000,378031,21969,22400,0,0,0,0
1124,400000,6,4000,378031,21969,22400,0,0,0,0
1125,400000,6,4000,378031,21969,22400,0,0,0,0
1126,400000,6,4000,378031,21969,22400,0,0,0,0
1127,400000,5,4000,381074,18926,19200,0,0,3200,0
1128,400000,5,4000,381132,18868,19200,0,0,3200,0
1129,400000,6,4000,378031,21969,22400,0,0,0,0
1130,400000,6,4000,378031,21969,22400,0,0,0,0
1131,400000,6,4000,378031,21969,22400,0,0,0,0
1132,400000,6,4000,378031,21969,22400,0,0,0,0
1133,400000,6,4000,378031,21969,22400,0,0,0,0
1134,400000,6,4000,378031,21969,22400,0,0,0,0
1135,400000,5,4000,381074,18926,19200,0,0,3200,0
1136,400000,5,4000,381132,18868,19200,0,0,3200,0
1137,400000,6,4000,378031,21969,22400,0,0,0,0
1138,400000,6,4000,378031,21969,22400,0,0,0,0
1139,400000,6,4000,378031,21969,22400,0,0,0,0
1140,400000,6,4000,378031,21969,22400,0,0,0,0
1141,400000,6,4000,378031,21969,22400,0,0,0,0
1142,400000,6,4000,378031,21969,22400,0,0,0,0
1143,400000,5,4000,381074,18926,19200,0,0,3200,0
1144,400000,4,4000,385013,14987,15200,0,0,7200,0
1145,400000,5,4000,381912,18088,18400,0,0,4000,0
1146,400000,5,4000,381912,18088,18400,0,0,4000,0
1147,400000,5,4000,381912,18088,18400,0,0,4000,0
1148,400000,5,4000,381912,18088,18400,0,0,4000,0
1149,400000,5,4000,381912,18088,18400,0,0,4000,0
1150,400000,5,4000,381912,18088,18400,0,0,4000,0
1151,400000,4,4000,384974,15026,15200,0,0,7200,0
1152,400000,4,4000,384999,15001,15200,0,0,7200,0
1153,400000,5,4000,381839,18161,18400,0,0,4000,0
1154,400000,5,4000,381839,18161,18400,0,0,4000,0
1155,400000,5,4000,381839,18161,18400,0,0,4000,0
1156,400000,5,4000,381839,18161,18400,0,0,4000,0
1157,400000,5,4000,381839,18161,18400,0,0,4000,0
1158,400000,5,4000,381839,18161,18400,0,0,4000,0
1159,400000,4,4000,384940,15060,15200,0,0,7200,0
1160,400000,5,4000,381132,18868,19200,0,0,3200,0
1161,400000,6,4000,378031,21969,22400,0,0,0,0
1162,400000,6,4000,378031,21969,22400,0,0,0,0
1163,400000,6,4000,378031,21969,22400,0,0,0,0
1164,400000,6,4000,378031,21969,22400,0,0,0,0
1165,400000,6,4000,378031,21969,22400,0,0,0,0
1166,400000,6,4000,378031,21969,22400,0,0,0,0
1167,400000,5,4000,381074,18926,19200,0,0,3200,0
1168,400000,5,4000,381132,18868,19200,0,0,3200,0
1169,400000,6,4000,378031,21969,22400,0,0,0,0
1170,400000,6,4000,378031,21969,22400,0,0,0,0
1171,400000,6,4000,378031,21969,22400,0,0,0,0
1172,400000,6,4000,378031,21969,22400,0,0,0,0
1173,400000,6,4000,378031,21969,22400,0,0,0,0
1174,400000,6,4000,378031,21969,22400,0,0,0,0
1175,400000,5,4000,381074,18926,19200,0,0,3200,0
1176,400000,5,4000,381132,18868,19200,0,0,3200,0
1177,400000,6,4000,378031,21969,22400,0,0,0,0
1178,400000,6,4000,378031,21969,22400,0,0,0,0
1179,400000,6,4000,378031,21969,22400,0,0,0,0
1180,400000,6,4000,378031,21969,22400,0,0,0,0
1181,400000,6,4000,378031,21969,22400,0,0,0,0
1182,400000,6,4000,378031,21969,22400,0,0,0,0
1183,400000,5,4000,381074,18926,19200,0,0,3200,0
1184,400000,5,4000,381132,18868,19200,0,0,3200,0
1185,400000,6,4000,378031,21969,22400,0,0,0,0
1186,400000,6,4000,378031,21969,22400,0,0,0,0
1187,400000,6,4000,378031,21969,22400,0,0,0,0
1188,400000,6,4000,378031,21969,22400,0,0,0,0
1189,400000,6,4000,378031,21969,22400,0,0,0,0
1190,400000,6,4000,378031,21969,22400,0,0,0,0
1191,400000,5,4000,381074,18926,19200,0,0,3200,0
1192,400000,5,4000,381132,18868,19200,0,0,3200,0
1193,400000,6,4000,378031,21969,22400,0,0,0,0
1194,400000,6,4000,378031,21969,22400,0,0,0,0
1195,400000,6,4000,378031,21969,22400,0,0,0,0
1196,400000,6,4000,378031,21969,22400,0,0,0,0
1197,400000,6,4000,378031,21969,22400,0,0,0,0
1198,400000,6,4000,378031,21969,22400,0,0,0,0
1199,400000,5,4000,381074,18926,19200,0,0,3200,0
1200,400000,5,4000,381132,18868,19200,0,0,3200,0
1201,400000,6,4000,378031,21969,22400,0,0,0,0
1202,400000,6,4000,378031,21969,22400,0,0,0,0
1203,400000,6,4000,378031,21969,22400,0,0,0,0
1204,400000,6,4000,378031,21969,22400,0,0,0,0
1205,400000,6,4000,378031,21969,22400,0,0,0,0
1206,400000,6,4000,378031,21969,22400,0,0,0,0
1207,400000,5,4000,381074,18926,19200,0,0,3200,0
1208,400000,5,4000,381132,18868,19200,0,0,3200,0
1209,400000,6,4000,378031,21969,22400,0,0,0,0
1210,400000,6,4000,378031,21969,22400,0,0,0,0
1211,400000,6,4000,378031,21969,22400,0,0,0,0
1212,400000,6,4000,378031,21969,22400,0,0,0,0
1213,400000,6,4000,378031,21969,22400,0,0,0,0
1214,400000,6,4000,378031,21969,22400,0,0,0,0
1215,400000,5,4000,381074,18926,19200,0,0,3200,0
1216,400000,5,4000,381132,18868,19200,0,0,3200,0
1217,400000,6,4000,378031,21969,22400,0,0,0,0
1218,400000,6,4000,378031,21969,22400,0,0,0,0
1219,400000,6,4000,378031,21969,22400,0,0,0,0
1220,400000,6,4000,378031,21969,22400,0,0,0,0
1221,400000,6,4000,378031,21969,22400,0,0,0,0
1222,400000,6,4000,378031,21969,22400,0,0,0,0
1223,400000,5,4000,381074,18926,19200,0,0,3200,0
1224,400000,5,4000,381132,18868,19200,0,0,3200,0
1225,400000,6,4000,378031,21969,22400,0,0,0,0
1226,400000,6,4000,378031,21969,22400,0,0,0,0
1227,400000,6,4000,378031,21969,22400,0,0,0,0
1228,400000,6,4000,378031,21969,22400,0,0,0,0
1229,400000,6,4000,378031,21969,22400,0,0,0,0
1230,400000,6,4000,378031,21969,22400,0,0,0,0
1231,400000,5,4000,381074,18926,19200,0,0,3200,0
1232,400000,5,4000,381132,18868,19200,0,0,3200,0
1233,400000,6,4000,378031,21969,22400,0,0,0,0
1234,400000,6,4000,378031,21969,22400,0,0,0,0
1235,400000,6,4000,378031,21969,22400,0,0,0,0
1236,400000,6,4000,378031,21969,22400,0,0,0,0
1237,400000,6,4000,378031,21969,22400,0,0,0,0
1238,400000,6,4000,378031,21969,22400,0,0,0,0
1239,400000,5,4000,381074,18926,19200,0,0,3200,0
1240,400000,5,4000,381132,18868,19200,0,0,3200,0
1241,400000,6,4000,378031,21969,22400,0,0,0,0
1242,400000,6,4000,378031,21969,22400,0,0,0,0
1243,400000,6,4000,378031,21969,22400,0,0,0,0
1244,400000,6,4000,378031,21969,22400,0,0,0,0
1245,400000,6,4000,378031,21969,22400,0,0,0,0
1246,400000,6,4000,378031,21969,22400,0,0,0,0
1247,400000,5,4000,381074,18926,19200,0,0,3200,0
1248,400000,5,4000,381132,18868,19200,0,0,3200,0
1249,400000,6,4000,378031,21969,22400,0,0,0,0
1250,400000,6,4000,378031,21969,22400,0,0,0,0
1251,400000,6,4000,378031,21969,22400,0,0,0,0
1252,400000,6,4000,378031,21969,22400,0,0,0,0
1253,400000,6,4000,378031,21969,22400,0,0,0,0
1254,400000,6,4000,378031,21969,22400,0,0,0,0
1255,400000,5,4000,381074,18926,19200,0,0,3200,0
1256,400000,5,4000,381132,18868,19200,0,0,3200,0
1257,400000,6,4000,378031,21969,22400,0,0,0,0
1258,400000,6,4000,378031,21969,22400,0,0,0,0
1259,400000,6,4000,378031,21969,22400,0,0,0,0
1260,400000,6,4000,378031,21969,22400,0,0,0,0
1261,400000,6,4000,378031,21969,22400,0,0,0,0
1262,400000,6,4000,378031,21969,22400,0,0,0,0
1263,400000,5,4000,381074,18926,19200,0,0,3200,0
1264,400000,5,4000,381132,18868,19200,0,0,3200,0
1265,400000,6,4000,378031,21969,22400,0,0,0,0
1266,400000,6,4000,378031,21969,22400,0,0,0,0
1267,400000,6,4000,378031,21969,22400,0,0,0,0
1268,400000,6,4000,378031,21969,22400,0,0,0,0
1269,400000,6,4000,378031,21969,22400,0,0,0,0
1270,400000,6,4000,378031,21969,22400,0,0,0,0
1271,400000,5,4000,381074,18926,19200,0,0,3200,0
1272,400000,4,4000,385013,14987,15200,0,0,7200,0
1273,400000,5,4000,381912,18088,18400,0,0,4000,0
1274,400000,5,4000,381912,18088,18400,0,0,4000,0
1275,400000,5,4000,381912,18088,18400,0,0,4000,0
1276,400000,5,4000,381912,18088,18400,0,0,4000,0
1277,400000,5,4000,381912,18088,18400,0,0,4000,0
1278,400000,5,4000,381912,18088,18400,0,0,4000,0
1279,400000,4,4000,384974,15026,15200,0,0,7200,0
1280,400000,4,4000,384999,15001,15200,0,0,7200,0
1281,400000,5,4000,381839,18161,18400,0,0,4000,0
1282,400000,5,4000,381839,18161,18400,0,0,4000,0
1283,400000,5,4000,381839,18161,18400,0,0,4000,0
1284,400000,5,4000,381839,18161,18400,0,0,4000,0
1285,400000,5,4000,381839,18161,18400,0,0,4000,0
1286,400000,5,4000,381839,18161,18400,0,0,4000,0
1287,400000,4,4000,384940,15060,15200,0,0,7200,0
1288,400000,5,4000,381132,18868,19200,0,0,3200,0
1289,400000,6,4000,378031,21969,22400,0,0,0,0
1290,400000,6,4000,378031,21969,22400,0,0,0,0
1291,400000,6,4000,378031,21969,22400,0,0,0,0
1292,400000,6,4000,378031,21969,22400,0,0,0,0
1293,400000,6,4000,378031,21969,22400,0,0,0,0
1294,400000,6,4000,378031,21969,22400,0,0,0,0
1295,400000,5,4000,381074,18926,19200,0,0,3200,0
1296,400000,5,4000,381132,18868,19200,0,0,3200,0
1297,400000,6,4000,378031,21969,22400,0,0,0,0
1298,400000,6,4000,378031,21969,22400,0,0,0,0
1299,400000,6,4000,378031,21969,22400,0,0,0,0
1300,400000,6,4000,378031,21969,22400,0,0,0,0
1301,400000,6,4000,378031,21969,22400,0,0,0,0
1302,400000,6,4000,378031,21969,22400,0,0,0,0
1303,400000,5,4000,381074,18926,19200,0,0,3200,0
1304,400000,5,4000,381132,18868,19200,0,0,3200,0
1305,400000,6,4000,378031,21969,22400,0,0,0,0
1306,400000,6,4000,378031,21969,22400,0,0,0,0
1307,400000,6,4000,378031,21969,22400,0,0,0,0
1308,400000,6,4000,378031,21969,22400,0,0,0,0
1309,400000,6,4000,378031,21969,22400,0,0,0,0
1310,400000,6,4000,378031,21969,22400,0,0,0,0
1311,400000,5,4000,381074,18926,19200,0,0,3200,0
1312,400000,5,4000,381132,18868,19200,0,0,3200,0
1313,400000,6,4000,378031,21969,22400,0,0,0,0
1314,400000,6,4000,378031,21969,22400,0,0,0,0
1315,400000,6,4000,378031,21969,22400,0,0,0,0
1316,400000,6,4000,378031,21969,22400,0,0,0,0
1317,400000,6,4000,378031,21969,22400,0,0,0,0
1318,400000,6,4000,378031,21969,22400,0,0,0,0
1319,400000,5,4000,381074,18926,19200,0,0,3200,0
1320,400000,5,4000,381132,18868,19200,0,0,3200,0
1321,400000,6,4000,378031,21969,22400,0,0,0,0
1322,400000,6,4000,378031,21969,22400,0,0,0,0
1323,400000,6,4000,378031,21969,22400,0,0,0,0
1324,400000,6,4000,378031,21969,22400,0,0,0,0
1325,400000,6,4000,378031,21969,22400,0,0,0,0
1326,400000,6,4000,378031,21969,22400,0,0,0,0
1327,400000,5,4000,381074,18926,19200,0,0,3200,0
1328,400000,5,4000,381132,18868,19200,0,0,3200,0
1329,400000,6,4000,378031,21969,22400,0,0,0,0
1330,400000,6,4000,378031,21969,22400,0,0,0,0
1331,400000,6,4000,378031,21969,22400,0,0,0,0
1332,400000,6,4000,378031,21969,22400,0,0,0,0
1333,400000,6,4000,378031,21969,22400,0,0,0,0
1334,400000,6,4000,378031,21969,22400,0,0,0,0
1335,400000,5,4000,381074,18926,19200,0,0,3200,0
1336,400000,5,4000,381132,18868,19200,0,0,3200,0
1337,400000,6,4000,378031,21969,22400,0,0,0,0
1338,400000,6,4000,378031,21969,22400,0,0,0,0
1339,400000,6,4000,378031,21969,22400,0,0,0,0
1340,400000,6,4000,378031,21969,22400,0,0,0,0
1341,400000,6,4000,378031,21969,22400,0,0,0,0
1342,400000,6,4000,378031,21969,22400,0,0,0,0
1343,400000,5,4000,381074,18926,19200,0,0,3200,0
1344,400000,5,4000,381132,18868,19200,0,0,3200,0
1345,400000,6,4000,378031,21969,22400,0,0,0,0
1346,400000,6,4000,378031,21969,22400,0,0,0,0
1347,400000,6,4000,378031,21969,22400,0,0,0,0
1348,400000,6,4000,378031,21969,22400,0,0,0,0
1349,400000,6,4000,378031,21969,22400,0,0,0,0
1350,400000,6,4000,378031,21969,22400,0,0,0,0
1351,400000,5,4000,381074,18926,19200,0,0,3200,0
1352,400000,5,4000,381132,18868,19200,0,0,3200,0
1353,400000,6,4000,378031,21969,22400,0,0,0,0
1354,400000,6,4000,378031,21969,22400,0,0,0,0
1355,400000,6,4000,378031,21969,22400,0,0,0,0
1356,400000,6,4000,378031,21969,22400,0,0,0,0
1357,400000,6,4000,378031,21969,22400,0,0,0,0
1358,400000,6,4000,378031,21969,22400,0,0,0,0
1359,400000,5,4000,381074,18926,19200,0,0,3200,0
1360,400000,5,4000,381132,18868,19200,0,0,3200,0
1361,400000,6,4000,378031,21969,22400,0,0,0,0
1362,400000,6,4000,378031,21969,22400,0,0,0,0
1363,400000,6,4000,378031,21969,22400,0,0,0,0
1364,400000,6,4000,378031,21969,22400,0,0,0,0
1365,400000,6,4000,378031,21969,22400,0,0,0,0
1366,400000,6,4000,378031,21969,22400,0,0,0,0
1367,400000,5,4000,381074,18926,19200,0,0,3200,0
1368,400000,5,4000,381132,18868,19200,0,0,3200,0
1369,400000,6,4000,378031,21969,22400,0,0,0,0
1370,400000,6,4000,378031,21969,22400,0,0,0,0
1371,400000,6,4000,378031,21969,22400,0,0,0,0
1372,400000,6,4000,378031,21969,22400,0,0,0,0
1373,400000,6,4000,378031,21969,22400,0,0,0,0
1374,400000,6,4000,378031,21969,22400,0,0,0,0
1375,400000,5,4000,381074,18926,19200,0,0,3200,0
1376,400000,5,4000,381132,18868,19200,0,0,3200,0
1377,400000,6,4000,378031,21969,22400,0,0,0,0
1378,400000,6,4000,378031,21969,22400,0,0,0,0
1379,400000,6,4000,378031,21969,22400,0,0,0,0
1380,400000,6,4000,378031,21969,22400,0,0,0,0
1381,400000,6,4000,378031,21969,22400,0,0,0,0
1382,400000,6,4000,378031,21969,22400,0,0,0,0
1383,400000,5,4000,381074,18926,19200,0,0,3200,0
1384,400000,5,4000,381132,18868,19200,0,0,3200,0
1385,400000,6,4000,378031,21969,22400,0,0,0,0
1386,400000,6,4000,378031,21969,22400,0,0,0,0
1387,400000,6,4000,378031,21969,22400,0,0,0,0
1388,400000,6,4000,378031,21969,22400,0,0,0,0
1389,400000,6,4000,378031,21969,22400,0,0,0,0
1390,400000,6,4000,378031,21969,22400,0,0,0,0
1391,400000,5,4000,381074,18926,19200,0,0,3200,0
1392,400000,5,4000,381132,18868,19200,0,0,3200,0
1393,400000,6,4000,378031,21969,22400,0,0,0,0
1394,400000,6,4000,378031,21969,22400,0,0,0,0
1395,400000,6,4000,378031,21969,22400,0,0,0,0
1396,400000,6,4000,378031,21969,22400,0,0,0,0
1397,400000,6,4000,378031,21969,22400,0,0,0,0
1398,400000,6,4000,378031,21969,22400,0,0,0,0
1399,400000,5,4000,381074,18926,19200,0,0,3200,0
1400,400000,4,4000,385013,14987,15200,0,0,7200,0
1401,400000,5,4000,381912,18088,18400,0,0,4000,0
1402,400000,5,4000,381912,18088,18400,0,0,4000,0
1403,400000,5,4000,381912,18088,18400,0,0,4000,0
1404,400000,5,4000,381912,18088,18400,0,0,4000,0
1405,400000,5,4000,381912,18088,18400,0,0,4000,0
1406,400000,5,4000,381912,18088,18400,0,0,4000,0
1407,400000,4,4000,384974,15026,15200,0,0,7200,0
1408,400000,4,4000,384999,15001,15200,0,0,7200,0
1409,400000,5,4000,381839,18161,18400,0,0,4000,0
1410,400000,5,4000,381839,18161,18400,0,0,4000,0
1411,400000,5,4000,381839,18161,18400,0,0,4000,0
1412,400000,5,4000,381839,18161,18400,0,0,4000,0
1413,400000,5,4000,381839,18161,18400,0,0,4000,0
1414,400000,5,4000,381839,18161,18400,0,0,4000,0
1415,400000,4,4000,384940,15060,15200,0,0,7200,0
1416,400000,5,4000,381132,18868,19200,0,0,3200,0
1417,400000,6,4000,378031,21969,22400,0,0,0,0
1418,400000,6,4000,378031,21969,22400,0,0,0,0
1419,400000,6,4000,378031,21969,22400,0,0,0,0
1420,400000,6,4000,378031,21969,22400,0,0,0,0
1421,400000,6,4000,378031,21969,22400,0,0,0,0
1422,400000,6,4000,378031,21969,22400,0,0,0,0
1423,400000,5,4000,381074,18926,19200,0,0,3200,0
1424,400000,5,4000,381132,18868,19200,0,0,3200,0
1425,400000,6,4000,378031,21969,22400,0,0,0,0
1426,400000,6,4000,378031,21969,22400,0,0,0,0
1427,400000,6,4000,378031,21969,22400,0,0,0,0
1428,400000,6,4000,378031,21969,22400,0,0,0,0
